Solution,Row#,Guesses
ledge,4,"prowl[0, 0, 0, 0, 1]/gleis[1, 1, 1, 0, 0]/angle[0, 0, 1, 1, 2]/ledge[2, 2, 2, 2, 2]"
harsh,4,"cream[0, 1, 0, 1, 0]/angry[1, 0, 0, 1, 0]/parol[0, 2, 2, 0, 0]/harsh[2, 2, 2, 2, 2]"
shall,6,"alone[1, 1, 0, 0, 0]/larga[1, 1, 0, 0, 1]/quail[0, 0, 2, 0, 2]/stall[2, 0, 2, 2, 2]/small[2, 0, 2, 2, 2]/shall[2, 2, 2, 2, 2]"
chair,4,"about[1, 0, 0, 0, 0]/zygal[0, 0, 0, 1, 0]/chavs[2, 2, 2, 0, 0]/chair[2, 2, 2, 2, 2]"
nosey,3,"anime[0, 1, 0, 0, 1]/nerds[2, 1, 0, 0, 1]/nosey[2, 2, 2, 2, 2]"
prude,5,"later[0, 0, 0, 1, 1]/resin[1, 1, 0, 0, 0]/droke[1, 2, 0, 0, 2]/crude[0, 2, 2, 2, 2]/prude[2, 2, 2, 2, 2]"
baste,4,"react[0, 1, 1, 0, 1]/mated[0, 2, 1, 1, 0]/taels[1, 2, 1, 0, 1]/baste[2, 2, 2, 2, 2]"
halve,4,"alone[1, 1, 0, 0, 2]/macle[0, 2, 0, 1, 2]/halse[2, 2, 2, 0, 2]/halve[2, 2, 2, 2, 2]"
oaken,4,"react[0, 1, 1, 0, 0]/label[0, 2, 0, 2, 0]/kaneh[1, 2, 1, 2, 0]/oaken[2, 2, 2, 2, 2]"
liege,3,"sired[0, 2, 0, 1, 0]/nieve[0, 2, 2, 0, 2]/liege[2, 2, 2, 2, 2]"
frown,4,"tears[0, 0, 0, 1, 0]/proud[0, 2, 2, 0, 0]/cronk[0, 2, 2, 1, 0]/frown[2, 2, 2, 2, 2]"
knead,3,"snare[0, 2, 1, 0, 1]/anted[1, 2, 0, 1, 2]/knead[2, 2, 2, 2, 2]"
hotel,4,"sired[0, 0, 0, 2, 0]/boyey[0, 2, 0, 2, 0]/mohel[0, 2, 1, 2, 2]/hotel[2, 2, 2, 2, 2]"
octal,4,"sauce[0, 1, 0, 1, 0]/pical[0, 0, 1, 2, 2]/coral[1, 1, 0, 2, 2]/octal[2, 2, 2, 2, 2]"
unwed,5,"crane[0, 0, 0, 1, 1]/nevvy[1, 1, 0, 0, 0]/elsin[1, 0, 0, 0, 1]/kneed[0, 2, 1, 2, 2]/unwed[2, 2, 2, 2, 2]"
trial,3,"prowl[0, 2, 0, 0, 2]/craal[0, 2, 1, 2, 2]/trial[2, 2, 2, 2, 2]"
freer,5,"slate[0, 0, 0, 0, 1]/derro[0, 1, 1, 1, 0]/inerm[0, 0, 2, 1, 0]/creep[0, 2, 2, 2, 0]/freer[2, 2, 2, 2, 2]"
sumac,3,"sired[2, 0, 0, 0, 0]/scuts[2, 1, 1, 0, 1]/sumac[2, 2, 2, 2, 2]"
detox,3,"salet[0, 0, 0, 1, 1]/betid[0, 2, 2, 0, 1]/detox[2, 2, 2, 2, 2]"
quart,5,"irate[0, 1, 2, 1, 0]/slart[0, 0, 2, 2, 2]/apart[1, 0, 2, 2, 2]/chart[0, 0, 2, 2, 2]/quart[2, 2, 2, 2, 2]"
untie,3,"adieu[0, 0, 1, 1, 1]/cutie[0, 1, 2, 2, 2]/untie[2, 2, 2, 2, 2]"
plain,5,"roast[0, 0, 2, 0, 0]/glazy[0, 2, 2, 0, 0]/clamp[0, 2, 2, 0, 1]/alapa[1, 2, 2, 1, 1]/plain[2, 2, 2, 2, 2]"
gamer,6,"roast[1, 0, 1, 0, 0]/payer[0, 2, 0, 2, 2]/faver[0, 2, 0, 2, 2]/baler[0, 2, 0, 2, 2]/gager[2, 2, 1, 2, 2]/gamer[2, 2, 2, 2, 2]"
sleep,7,"irate[0, 0, 0, 0, 1]/yexed[0, 1, 0, 2, 0]/wheel[0, 0, 2, 2, 1]/kneel[0, 0, 2, 2, 1]/epees[1, 1, 2, 2, 1]/bleep[0, 2, 2, 2, 2]/sleep[2, 2, 2, 2, 2]"
think,5,"roast[0, 0, 0, 0, 1]/tummy[2, 0, 0, 0, 0]/teeth[2, 0, 0, 1, 1]/thick[2, 2, 2, 0, 2]/think[2, 2, 2, 2, 2]"
muddy,4,"later[0, 0, 0, 0, 0]/sumis[0, 2, 1, 0, 0]/mungy[2, 2, 0, 0, 2]/muddy[2, 2, 2, 2, 2]"
venue,5,"worse[0, 0, 0, 0, 2]/gauje[0, 0, 1, 0, 2]/tuque[0, 1, 0, 2, 2]/undue[1, 1, 0, 2, 2]/venue[2, 2, 2, 2, 2]"
water,9,"media[0, 1, 0, 0, 1]/haler[0, 2, 0, 2, 2]/paper[0, 2, 0, 2, 2]/racer[1, 2, 0, 2, 2]/safer[0, 2, 0, 2, 2]/taver[1, 2, 0, 2, 2]/gater[0, 2, 2, 2, 2]/eater[1, 2, 2, 2, 2]/water[2, 2, 2, 2, 2]"
check,3,"irate[0, 0, 0, 0, 1]/neebs[0, 1, 2, 0, 0]/check[2, 2, 2, 2, 2]"
latte,4,"adieu[1, 0, 0, 1, 0]/barge[0, 2, 0, 0, 2]/waste[0, 2, 0, 2, 2]/latte[2, 2, 2, 2, 2]"
tying,4,"worse[0, 0, 0, 0, 0]/mitta[0, 1, 1, 1, 0]/input[1, 1, 0, 0, 1]/tying[2, 2, 2, 2, 2]"
shied,4,"atone[0, 0, 0, 0, 1]/lifes[0, 1, 0, 2, 1]/skier[2, 0, 2, 2, 0]/shied[2, 2, 2, 2, 2]"
manor,2,"media[2, 0, 0, 0, 1]/manor[2, 2, 2, 2, 2]"
aider,5,"snare[0, 0, 1, 1, 1]/herma[0, 1, 1, 0, 1]/racer[1, 1, 0, 2, 2]/aiver[2, 2, 0, 2, 2]/aider[2, 2, 2, 2, 2]"
focus,5,"worse[0, 2, 0, 1, 0]/moyas[0, 2, 0, 0, 2]/conus[1, 2, 0, 2, 2]/locus[0, 2, 2, 2, 2]/focus[2, 2, 2, 2, 2]"
musty,3,"snare[1, 0, 0, 0, 0]/ulmos[1, 0, 1, 0, 1]/musty[2, 2, 2, 2, 2]"
bough,4,"react[0, 0, 0, 0, 0]/boozy[2, 2, 1, 0, 0]/bonds[2, 2, 0, 0, 0]/bough[2, 2, 2, 2, 2]"
cedar,2,"cream[2, 1, 1, 2, 0]/cedar[2, 2, 2, 2, 2]"
ultra,3,"roast[1, 0, 1, 0, 1]/altar[1, 2, 2, 1, 1]/ultra[2, 2, 2, 2, 2]"
lorry,4,"alone[0, 1, 1, 0, 0]/polly[0, 2, 1, 1, 2]/mouls[0, 2, 0, 1, 0]/lorry[2, 2, 2, 2, 2]"
label,3,"slate[0, 1, 1, 0, 1]/delay[0, 1, 1, 1, 0]/label[2, 2, 2, 2, 2]"
smack,5,"reast[0, 0, 2, 1, 0]/shall[2, 0, 2, 0, 0]/scaws[2, 1, 2, 0, 1]/snack[2, 0, 2, 2, 2]/smack[2, 2, 2, 2, 2]"
unmet,4,"paint[0, 0, 0, 1, 2]/tenet[1, 1, 1, 2, 2]/unset[2, 2, 0, 2, 2]/unmet[2, 2, 2, 2, 2]"
debar,5,"crate[0, 1, 1, 0, 1]/paper[0, 1, 0, 1, 2]/velar[0, 2, 0, 2, 2]/rebar[1, 2, 2, 2, 2]/debar[2, 2, 2, 2, 2]"
downy,5,"trace[0, 0, 0, 0, 0]/zinos[0, 0, 1, 1, 0]/knoll[0, 1, 1, 0, 0]/young[1, 2, 0, 2, 0]/downy[2, 2, 2, 2, 2]"
corny,3,"tears[0, 0, 0, 1, 0]/mirkn[0, 0, 2, 0, 1]/corny[2, 2, 2, 2, 2]"
shank,4,"snare[2, 1, 2, 0, 0]/slant[2, 0, 2, 2, 0]/skank[2, 1, 2, 2, 2]/shank[2, 2, 2, 2, 2]"
creed,4,"salet[0, 0, 0, 2, 0]/infer[0, 0, 0, 2, 1]/preed[0, 2, 2, 2, 2]/creed[2, 2, 2, 2, 2]"
wryly,4,"atone[0, 0, 0, 0, 0]/spiff[0, 0, 0, 0, 0]/muddy[0, 0, 0, 0, 2]/wryly[2, 2, 2, 2, 2]"
whelp,4,"later[1, 0, 0, 1, 0]/swell[0, 1, 2, 2, 1]/wield[2, 0, 2, 2, 0]/whelp[2, 2, 2, 2, 2]"
posit,4,"atone[0, 1, 1, 0, 0]/holts[0, 2, 0, 1, 1]/moist[0, 2, 1, 1, 2]/posit[2, 2, 2, 2, 2]"
gloom,5,"snare[0, 0, 0, 0, 0]/lochy[1, 1, 0, 0, 0]/fillo[0, 0, 1, 1, 1]/bloom[0, 2, 2, 2, 2]/gloom[2, 2, 2, 2, 2]"
lying,3,"paint[0, 0, 2, 2, 0]/slink[0, 1, 2, 2, 0]/lying[2, 2, 2, 2, 2]"
cacti,4,"anime[1, 0, 1, 0, 0]/rabis[0, 2, 0, 1, 0]/palki[0, 2, 0, 0, 2]/cacti[2, 2, 2, 2, 2]"
drink,5,"tears[0, 0, 0, 1, 0]/rhumb[1, 0, 0, 0, 0]/droop[2, 2, 0, 0, 0]/drill[2, 2, 2, 0, 0]/drink[2, 2, 2, 2, 2]"
lousy,4,"adieu[0, 0, 0, 0, 1]/truth[0, 0, 2, 0, 0]/omuls[1, 0, 2, 1, 1]/lousy[2, 2, 2, 2, 2]"
equip,4,"worse[0, 0, 0, 0, 1]/tenet[0, 1, 0, 1, 0]/plied[1, 0, 1, 1, 0]/equip[2, 2, 2, 2, 2]"
venom,4,"cream[0, 0, 1, 0, 2]/litem[0, 0, 0, 1, 2]/nexum[1, 2, 0, 0, 2]/venom[2, 2, 2, 2, 2]"
moist,3,"about[0, 0, 1, 0, 2]/horst[0, 2, 0, 2, 2]/moist[2, 2, 2, 2, 2]"
remit,2,"react[2, 2, 0, 0, 2]/remit[2, 2, 2, 2, 2]"
shalt,4,"crane[0, 0, 2, 0, 0]/shawl[2, 2, 2, 0, 1]/shaly[2, 2, 2, 2, 0]/shalt[2, 2, 2, 2, 2]"
cheat,3,"react[0, 1, 1, 1, 2]/cleat[2, 0, 2, 2, 2]/cheat[2, 2, 2, 2, 2]"
lowly,5,"roast[0, 2, 0, 0, 0]/movie[0, 2, 0, 0, 0]/nobby[0, 2, 0, 0, 2]/woody[1, 2, 1, 0, 2]/lowly[2, 2, 2, 2, 2]"
asset,4,"drape[0, 0, 1, 0, 1]/kenaf[0, 1, 0, 1, 0]/aches[2, 0, 0, 2, 1]/asset[2, 2, 2, 2, 2]"
wedge,5,"sired[0, 0, 0, 1, 1]/elude[1, 0, 0, 1, 2]/dodge[1, 0, 2, 2, 2]/wadge[2, 0, 2, 2, 2]/wedge[2, 2, 2, 2, 2]"
alarm,4,"trace[0, 1, 2, 0, 0]/roady[1, 0, 2, 0, 0]/snarl[0, 0, 2, 2, 1]/alarm[2, 2, 2, 2, 2]"
lorry,4,"slate[0, 1, 0, 0, 0]/goold[0, 2, 1, 1, 0]/locum[2, 2, 0, 0, 0]/lorry[2, 2, 2, 2, 2]"
revue,5,"slate[0, 0, 0, 0, 2]/oxeye[0, 0, 1, 0, 2]/ngwee[0, 0, 0, 1, 2]/perve[0, 2, 1, 1, 2]/revue[2, 2, 2, 2, 2]"
skunk,4,"drape[0, 0, 0, 0, 0]/limns[0, 0, 0, 2, 1]/stonk[2, 0, 0, 2, 2]/skunk[2, 2, 2, 2, 2]"
alone,4,"sired[0, 0, 0, 1, 0]/plena[0, 2, 1, 2, 1]/alane[2, 2, 1, 2, 2]/alone[2, 2, 2, 2, 2]"
urine,4,"drape[0, 2, 0, 0, 2]/bribe[0, 2, 2, 0, 2]/trite[0, 2, 2, 0, 2]/urine[2, 2, 2, 2, 2]"
welch,3,"trace[0, 0, 0, 2, 1]/leech[1, 2, 1, 2, 2]/welch[2, 2, 2, 2, 2]"
aider,5,"sauce[0, 1, 0, 0, 1]/realm[1, 1, 1, 0, 0]/aiery[2, 2, 1, 1, 0]/aired[2, 2, 1, 2, 1]/aider[2, 2, 2, 2, 2]"
moldy,5,"paint[0, 0, 0, 0, 0]/gross[0, 0, 1, 0, 0]/cobby[0, 2, 0, 0, 2]/jowly[0, 2, 0, 1, 2]/moldy[2, 2, 2, 2, 2]"
vapid,3,"salet[0, 2, 0, 0, 0]/vapor[2, 2, 2, 0, 0]/vapid[2, 2, 2, 2, 2]"
dopey,3,"roast[0, 2, 0, 0, 0]/coney[0, 2, 0, 2, 2]/dopey[2, 2, 2, 2, 2]"
shock,3,"tears[0, 0, 0, 0, 1]/sough[2, 1, 0, 0, 1]/shock[2, 2, 2, 2, 2]"
noose,6,"about[0, 0, 2, 0, 0]/smock[1, 0, 2, 0, 0]/whose[0, 0, 2, 2, 2]/loose[0, 2, 2, 2, 2]/goose[0, 2, 2, 2, 2]/noose[2, 2, 2, 2, 2]"
clear,4,"drape[0, 1, 1, 0, 1]/ranes[1, 1, 0, 1, 0]/blear[0, 2, 2, 2, 2]/clear[2, 2, 2, 2, 2]"
belle,5,"drape[0, 0, 0, 0, 2]/ngwee[0, 0, 0, 1, 2]/tuile[0, 0, 0, 2, 2]/cycle[0, 0, 0, 2, 2]/belle[2, 2, 2, 2, 2]"
queen,4,"reast[0, 1, 0, 0, 0]/glike[0, 0, 0, 0, 1]/nomen[1, 0, 0, 2, 2]/queen[2, 2, 2, 2, 2]"
mecca,2,"media[2, 2, 0, 0, 2]/mecca[2, 2, 2, 2, 2]"
abyss,4,"sauce[1, 1, 0, 0, 0]/tways[0, 0, 1, 1, 2]/aryls[2, 0, 2, 0, 2]/abyss[2, 2, 2, 2, 2]"
flask,4,"crane[0, 0, 2, 0, 0]/swash[1, 0, 2, 2, 0]/agast[1, 0, 2, 2, 0]/flask[2, 2, 2, 2, 2]"
abyss,4,"tears[0, 0, 1, 0, 2]/pangs[0, 1, 0, 0, 2]/isbas[0, 1, 1, 1, 2]/abyss[2, 2, 2, 2, 2]"
hurry,6,"worse[0, 0, 2, 0, 0]/karma[0, 0, 2, 0, 0]/gurdy[0, 2, 2, 0, 2]/curry[0, 2, 2, 2, 2]/furry[0, 2, 2, 2, 2]/hurry[2, 2, 2, 2, 2]"
booty,5,"later[0, 0, 1, 0, 0]/poupt[0, 2, 0, 0, 1]/dowts[0, 2, 0, 2, 0]/booth[2, 2, 2, 2, 0]/booty[2, 2, 2, 2, 2]"
track,5,"alone[1, 0, 0, 0, 0]/wairs[0, 1, 0, 1, 0]/braky[0, 2, 2, 1, 0]/crack[1, 2, 2, 2, 2]/track[2, 2, 2, 2, 2]"
coach,5,"arise[1, 0, 0, 0, 0]/gamba[0, 1, 0, 0, 1]/junta[0, 0, 0, 0, 1]/khaph[0, 1, 2, 0, 2]/coach[2, 2, 2, 2, 2]"
fairy,5,"snare[0, 0, 1, 2, 0]/lairy[0, 2, 2, 2, 2]/hairy[0, 2, 2, 2, 2]/dairy[0, 2, 2, 2, 2]/fairy[2, 2, 2, 2, 2]"
blurt,3,"atone[0, 1, 0, 0, 0]/midst[0, 0, 0, 0, 2]/blurt[2, 2, 2, 2, 2]"
sooty,5,"about[0, 0, 2, 0, 1]/froth[0, 0, 2, 2, 0]/emote[0, 0, 2, 2, 0]/soots[2, 2, 2, 2, 1]/sooty[2, 2, 2, 2, 2]"
floss,3,"reast[0, 0, 0, 2, 0]/gloss[0, 2, 2, 2, 2]/floss[2, 2, 2, 2, 2]"
snort,4,"atone[0, 1, 2, 1, 0]/snoot[2, 2, 2, 1, 2]/snout[2, 2, 2, 0, 2]/snort[2, 2, 2, 2, 2]"
shale,5,"sired[2, 0, 0, 1, 0]/steak[2, 0, 1, 1, 0]/swale[2, 0, 2, 2, 2]/scale[2, 0, 2, 2, 2]/shale[2, 2, 2, 2, 2]"
dealt,4,"trace[1, 0, 2, 0, 1]/neato[0, 2, 2, 1, 0]/leapt[1, 2, 2, 0, 2]/dealt[2, 2, 2, 2, 2]"
preen,4,"tears[0, 1, 0, 1, 0]/owner[0, 0, 1, 2, 1]/kreen[0, 2, 2, 2, 2]/preen[2, 2, 2, 2, 2]"
align,4,"sired[0, 1, 0, 0, 0]/acini[2, 0, 2, 1, 1]/axion[2, 0, 2, 0, 2]/align[2, 2, 2, 2, 2]"
tibia,5,"crane[0, 0, 1, 0, 0]/hadji[0, 1, 0, 0, 1]/izzat[1, 0, 0, 1, 1]/vista[0, 2, 0, 1, 2]/tibia[2, 2, 2, 2, 2]"
exact,3,"sauce[0, 1, 0, 2, 1]/enact[2, 0, 2, 2, 2]/exact[2, 2, 2, 2, 2]"
roast,4,"sired[1, 0, 1, 0, 0]/trust[1, 1, 0, 2, 2]/roost[2, 2, 1, 2, 2]/roast[2, 2, 2, 2, 2]"
bluff,5,"media[0, 0, 0, 0, 0]/poncy[0, 0, 0, 0, 0]/shush[0, 0, 2, 0, 0]/flurr[1, 2, 2, 0, 0]/bluff[2, 2, 2, 2, 2]"
stunk,5,"crane[0, 0, 0, 2, 0]/minny[0, 0, 1, 2, 0]/stung[2, 2, 2, 2, 0]/stuns[2, 2, 2, 2, 1]/stunk[2, 2, 2, 2, 2]"
angst,4,"crane[0, 0, 1, 1, 0]/nabis[1, 1, 0, 0, 1]/antsy[2, 2, 1, 2, 0]/angst[2, 2, 2, 2, 2]"
rainy,6,"later[0, 2, 0, 0, 1]/ragus[2, 2, 0, 0, 0]/rabbi[2, 2, 0, 0, 1]/rapid[2, 2, 0, 1, 0]/raiah[2, 2, 2, 1, 0]/rainy[2, 2, 2, 2, 2]"
junto,4,"cream[0, 0, 0, 0, 0]/wulls[0, 2, 0, 0, 0]/gutty[0, 2, 1, 2, 0]/junto[2, 2, 2, 2, 2]"
eagle,6,"cream[0, 0, 1, 1, 0]/jaxie[0, 2, 0, 0, 2]/gaffe[1, 2, 0, 0, 2]/badge[0, 2, 0, 1, 2]/vague[0, 2, 2, 0, 2]/eagle[2, 2, 2, 2, 2]"
plaid,4,"slate[0, 2, 2, 0, 0]/klang[0, 2, 2, 0, 0]/claim[0, 2, 2, 2, 0]/plaid[2, 2, 2, 2, 2]"
ovary,4,"media[0, 0, 0, 0, 1]/krans[0, 1, 2, 0, 0]/chart[0, 0, 2, 2, 0]/ovary[2, 2, 2, 2, 2]"
woman,4,"crate[0, 0, 1, 0, 0]/pooka[0, 2, 1, 0, 1]/donah[0, 2, 1, 2, 0]/woman[2, 2, 2, 2, 2]"
solid,3,"sauce[2, 0, 0, 0, 0]/shish[2, 0, 1, 1, 0]/solid[2, 2, 2, 2, 2]"
reign,3,"atone[0, 0, 0, 1, 1]/syren[0, 0, 1, 1, 2]/reign[2, 2, 2, 2, 2]"
shove,5,"sired[2, 0, 0, 1, 0]/smell[2, 0, 1, 0, 0]/seton[2, 1, 0, 1, 0]/souce[2, 1, 0, 0, 2]/shove[2, 2, 2, 2, 2]"
weave,5,"drape[0, 0, 2, 0, 2]/agaze[1, 0, 2, 0, 2]/elate[1, 0, 2, 0, 2]/meake[0, 2, 2, 0, 2]/weave[2, 2, 2, 2, 2]"
dairy,6,"about[1, 0, 0, 0, 0]/epena[0, 0, 0, 0, 1]/malms[0, 2, 0, 0, 0]/garri[0, 2, 1, 2, 1]/yaird[1, 2, 2, 2, 1]/dairy[2, 2, 2, 2, 2]"
bongo,6,"prowl[0, 0, 1, 0, 0]/moved[0, 2, 0, 0, 0]/hoghs[0, 2, 1, 0, 0]/gobby[1, 2, 1, 1, 0]/boing[2, 2, 0, 1, 1]/bongo[2, 2, 2, 2, 2]"
askew,3,"crane[0, 0, 1, 0, 1]/gages[0, 1, 0, 2, 1]/askew[2, 2, 2, 2, 2]"
agree,4,"sauce[0, 1, 0, 0, 2]/awave[2, 0, 1, 0, 2]/ainee[2, 0, 0, 2, 2]/agree[2, 2, 2, 2, 2]"
style,3,"irate[0, 0, 0, 1, 2]/stoke[2, 2, 0, 0, 2]/style[2, 2, 2, 2, 2]"
horse,2,"snare[1, 0, 0, 1, 2]/horse[2, 2, 2, 2, 2]"
opium,2,"adieu[0, 0, 2, 0, 1]/opium[2, 2, 2, 2, 2]"
heron,5,"cream[0, 1, 1, 0, 0]/skier[0, 0, 0, 1, 1]/retro[1, 2, 0, 1, 1]/nervy[1, 2, 2, 0, 0]/heron[2, 2, 2, 2, 2]"
crude,4,"slate[0, 0, 0, 0, 2]/revue[1, 1, 0, 1, 2]/prune[0, 2, 2, 0, 2]/crude[2, 2, 2, 2, 2]"
slurp,4,"media[0, 0, 0, 0, 0]/fuffy[0, 1, 0, 0, 0]/stull[2, 0, 2, 1, 1]/slurp[2, 2, 2, 2, 2]"
blown,4,"react[0, 0, 0, 0, 0]/blimp[2, 2, 0, 0, 0]/blows[2, 2, 2, 2, 0]/blown[2, 2, 2, 2, 2]"
shove,5,"cream[0, 0, 1, 0, 0]/wines[0, 0, 0, 1, 1]/juste[0, 0, 1, 0, 2]/slope[2, 0, 2, 0, 2]/shove[2, 2, 2, 2, 2]"
spoil,3,"alone[0, 1, 2, 0, 0]/idols[1, 0, 2, 1, 1]/spoil[2, 2, 2, 2, 2]"
giddy,4,"worse[0, 0, 0, 0, 0]/bundy[0, 0, 0, 2, 2]/caddy[0, 0, 2, 2, 2]/giddy[2, 2, 2, 2, 2]"
condo,5,"irate[0, 0, 0, 0, 0]/douks[1, 2, 0, 0, 0]/woold[0, 2, 1, 0, 1]/poddy[0, 2, 1, 2, 0]/condo[2, 2, 2, 2, 2]"
shine,4,"reast[0, 1, 0, 1, 0]/skene[2, 0, 1, 2, 2]/shone[2, 2, 0, 2, 2]/shine[2, 2, 2, 2, 2]"
sharp,5,"alone[1, 0, 0, 0, 0]/mappy[0, 1, 1, 1, 0]/pujas[1, 0, 0, 1, 1]/grasp[0, 1, 2, 1, 2]/sharp[2, 2, 2, 2, 2]"
sunny,4,"worse[0, 0, 0, 1, 0]/fusty[0, 2, 1, 0, 2]/subby[2, 2, 0, 0, 2]/sunny[2, 2, 2, 2, 2]"
plait,4,"prowl[2, 0, 0, 0, 1]/plank[2, 2, 2, 0, 0]/plaid[2, 2, 2, 2, 0]/plait[2, 2, 2, 2, 2]"
cloth,5,"arise[0, 0, 0, 0, 0]/dohyo[0, 1, 1, 0, 1]/mugho[0, 0, 0, 1, 1]/chook[2, 1, 2, 1, 0]/cloth[2, 2, 2, 2, 2]"
ovate,4,"media[0, 1, 0, 0, 1]/apeek[1, 0, 1, 1, 0]/trave[1, 0, 2, 1, 2]/ovate[2, 2, 2, 2, 2]"
twang,5,"crane[0, 0, 2, 2, 0]/plant[0, 0, 2, 2, 1]/stand[0, 1, 2, 2, 0]/thana[2, 0, 2, 2, 1]/twang[2, 2, 2, 2, 2]"
junta,4,"cream[0, 0, 0, 1, 0]/nandu[1, 1, 2, 0, 1]/punka[0, 2, 2, 0, 2]/junta[2, 2, 2, 2, 2]"
tract,3,"reast[1, 0, 2, 0, 2]/chart[1, 0, 2, 1, 2]/tract[2, 2, 2, 2, 2]"
covey,5,"sauce[0, 0, 0, 1, 1]/dicer[0, 0, 1, 2, 0]/octet[1, 1, 0, 2, 0]/cooey[2, 2, 1, 2, 2]/covey[2, 2, 2, 2, 2]"
tulle,5,"arise[0, 0, 0, 0, 2]/howbe[0, 0, 0, 0, 2]/undee[1, 0, 0, 1, 2]/lumme[1, 2, 0, 0, 2]/tulle[2, 2, 2, 2, 2]"
outer,4,"worse[0, 1, 1, 0, 1]/recto[1, 1, 0, 1, 1]/otter[2, 1, 2, 2, 2]/outer[2, 2, 2, 2, 2]"
plier,5,"snare[0, 0, 0, 1, 1]/fiber[0, 1, 0, 2, 2]/ither[1, 0, 0, 2, 2]/drier[0, 1, 2, 2, 2]/plier[2, 2, 2, 2, 2]"
whose,4,"sauce[1, 0, 0, 0, 2]/visie[0, 0, 1, 0, 2]/these[0, 2, 1, 2, 2]/whose[2, 2, 2, 2, 2]"
moral,5,"drape[0, 1, 1, 0, 0]/karts[0, 1, 2, 0, 0]/agria[1, 0, 2, 0, 1]/moray[2, 2, 2, 2, 0]/moral[2, 2, 2, 2, 2]"
amber,2,"tears[0, 1, 1, 1, 0]/amber[2, 2, 2, 2, 2]"
eking,5,"atone[0, 0, 0, 2, 1]/feens[0, 1, 1, 2, 0]/upend[0, 0, 1, 2, 0]/eying[2, 0, 2, 2, 2]/eking[2, 2, 2, 2, 2]"
shoal,4,"tears[0, 0, 1, 0, 1]/spyal[2, 0, 0, 2, 2]/salal[2, 1, 1, 2, 2]/shoal[2, 2, 2, 2, 2]"
pound,9,"snare[0, 1, 0, 0, 0]/nitty[1, 0, 0, 0, 0]/jomon[0, 2, 0, 1, 1]/bongo[0, 2, 1, 0, 1]/lound[0, 2, 2, 2, 2]/found[0, 2, 2, 2, 2]/hound[0, 2, 2, 2, 2]/wound[0, 2, 2, 2, 2]/pound[2, 2, 2, 2, 2]"
sooth,5,"atone[0, 1, 2, 0, 0]/quoth[0, 0, 2, 2, 2]/booth[0, 2, 2, 2, 2]/tooth[1, 2, 2, 2, 2]/sooth[2, 2, 2, 2, 2]"
payer,5,"roast[1, 0, 1, 0, 0]/aredd[1, 1, 1, 0, 0]/nacre[0, 2, 0, 1, 1]/pawer[2, 2, 0, 2, 2]/payer[2, 2, 2, 2, 2]"
organ,3,"irate[0, 2, 1, 0, 0]/argon[1, 2, 2, 1, 2]/organ[2, 2, 2, 2, 2]"
chain,4,"crate[2, 0, 2, 0, 0]/champ[2, 2, 2, 0, 0]/chank[2, 2, 2, 1, 0]/chain[2, 2, 2, 2, 2]"
weigh,6,"react[0, 2, 0, 0, 0]/venin[0, 2, 0, 1, 0]/belli[0, 2, 0, 0, 1]/deids[0, 2, 2, 0, 0]/heigh[1, 2, 2, 2, 2]/weigh[2, 2, 2, 2, 2]"
small,5,"crate[0, 0, 2, 0, 0]/asada[1, 1, 2, 0, 1]/swamp[2, 0, 2, 1, 0]/smash[2, 2, 2, 1, 0]/small[2, 2, 2, 2, 2]"
theta,4,"drape[0, 0, 1, 0, 1]/ileac[0, 0, 2, 1, 0]/voema[0, 0, 2, 0, 2]/theta[2, 2, 2, 2, 2]"
basic,5,"reast[0, 0, 1, 1, 0]/sauna[1, 2, 0, 0, 1]/hahas[0, 2, 0, 1, 1]/basil[2, 2, 2, 2, 0]/basic[2, 2, 2, 2, 2]"
genie,5,"prowl[0, 0, 0, 0, 0]/tubby[0, 0, 0, 0, 0]/manga[0, 0, 2, 1, 0]/genii[2, 2, 2, 2, 1]/genie[2, 2, 2, 2, 2]"
trade,4,"later[0, 1, 1, 1, 1]/crate[0, 2, 2, 1, 2]/trave[2, 2, 2, 0, 2]/trade[2, 2, 2, 2, 2]"
chard,3,"cream[2, 1, 0, 1, 0]/caird[2, 1, 0, 2, 2]/chard[2, 2, 2, 2, 2]"
sadly,5,"react[0, 0, 1, 0, 0]/honda[0, 0, 0, 1, 1]/squad[2, 0, 0, 1, 1]/sadis[2, 2, 2, 0, 1]/sadly[2, 2, 2, 2, 2]"
crime,5,"irate[1, 2, 0, 0, 2]/frise[0, 2, 2, 0, 2]/brine[0, 2, 2, 0, 2]/gripe[0, 2, 2, 0, 2]/crime[2, 2, 2, 2, 2]"
shade,4,"slate[2, 0, 2, 0, 2]/snare[2, 0, 2, 0, 2]/suave[2, 0, 2, 0, 2]/shade[2, 2, 2, 2, 2]"
hutch,7,"roast[0, 0, 0, 0, 1]/tenge[1, 0, 0, 0, 0]/miltz[0, 0, 0, 1, 0]/dutch[0, 2, 2, 2, 2]/cutch[1, 2, 2, 2, 2]/butch[0, 2, 2, 2, 2]/hutch[2, 2, 2, 2, 2]"
heave,5,"roast[0, 0, 2, 0, 0]/glamp[0, 0, 2, 0, 0]/diana[0, 0, 2, 0, 1]/chafe[0, 1, 2, 0, 2]/heave[2, 2, 2, 2, 2]"
